Fault_Type,Temperature,Vibration,Pressure,Voltage,Current,FFT_Feature1,FFT_Feature2,Anomaly_Score,Sensor_ID,Year,Month,Day,Hour,Minute,Fault_Status
3,0.6547903283289005,0.29723406554232923,0.49123455784619086,0.5931938587082224,0.6259349610752111,0.6669027201052149,0.9772609393315725,0.4987540273167427,164,2015,1,17,15,24,1
3,0.39532582575763786,0.4372886671104068,0.612357259816561,0.4404017936583272,0.30889820122715994,0.5880478269531885,0.5354634475898659,0.27429456441089495,164,2015,1,18,1,4,1
1,0.4405671470427614,0.43109783466474966,0.4964154107973903,0.4847182433730764,0.5102433899066066,0.6570065274300461,0.6724983193170957,0.785637911104812,170,2015,1,19,8,53,1
3,0.7080151401653471,0.6980180675276514,0.3822817926702402,0.6198177064324103,0.49496664386138867,0.38818594915722066,0.34040140695446863,0.289144665671326,137,2015,1,20,22,57,1
2,0.6476036553781823,0.7318980118641509,0.3355549763914043,0.5244545851833333,0.41859890779778086,0.41441175383149775,0.9848717990567648,0.488571296242779,118,2015,1,21,21,38,1
1,0.38415821852269194,0.771305939677318,0.3302105612083184,0.3615462876487474,0.6605507175430345,0.39426440027526277,0.6032299812686388,0.6417632170275648,161,2015,1,22,11,15,1
1,0.502101188636682,0.5117443656706245,0.41615190010056613,0.49259289177459353,0.38288430272800844,0.6111458744750322,0.4442700821121117,0.39930704591133503,139,2015,1,23,8,15,1
2,0.4415173299428576,0.4525218117606085,0.4064001202225811,0.22073534442133708,0.6246278073652091,0.16518149835552032,0.6636818545251314,0.28053906656489075,163,2015,1,24,14,33,1
1,0.42518113095200183,0.5206002748091698,0.4167630584839219,0.737797637265778,0.3806601559801434,0.6850917268327892,0.9637237060120472,0.6866526824286447,194,2015,1,25,12,17,1
3,0.4870689540113261,0.38293103852088484,0.30679029684618087,0.3924833179330106,0.24921240535754619,0.21739703531778004,0.8663417883737303,0.863708398093615,134,2015,1,26,20,22,1
2,0.6187291022147344,0.7101528627461072,0.368183441586967,0.6061060751402886,0.6938072245507575,0.37415256937220454,0.7464431872807367,1.0420275339114808,147,2015,1,27,9,47,1
3,0.5902151418045282,0.6076539142514804,0.4695831425497556,0.29781603517183364,0.4998436262333754,0.14709518105313646,0.5800604020787604,0.5821764819709766,166,2015,1,28,6,11,1
1,0.4830739547705473,0.39215303650062555,0.30663418299541634,0.6032443389255279,0.4941948360635351,0.8752570984504133,0.7303522461653786,0.6932210243931596,104,2015,1,29,17,15,1
1,0.6487267617395068,0.6010156609652887,0.4444859752170871,0.6028749470294709,0.5798259002814546,0.8233629574761359,0.8466189833309861,0.07135469450220433,157,2015,1,30,17,50,1
3,0.3907231438258947,0.5909383409651497,0.5166066595731273,0.3446490481613664,0.6779330936008275,0.6886559001480297,0.8808317267573578,0.12618357785586892,118,2015,1,31,15,16,1
2,0.6053050495925726,0.33606682719864367,0.6427641947241647,0.40951314593988947,0.3946151604355223,0.7197541351641173,0.4156679703476621,0.727452349407647,120,2015,2,1,2,15,1
2,0.3668588957492539,0.6949020083920929,0.5640280500966307,0.5083534530617574,0.5581233212815909,0.1118755370636888,0.3542318546222353,0.8683299499061079,119,2015,2,2,10,0,1
1,0.5288544270583782,0.395558616097727,0.4176711485620861,0.5758938262527356,0.5822377847543702,0.790618942484353,0.44830926543614524,0.32328860845347207,197,2015,2,3,13,46,1
3,0.6429215897967089,0.4422809024895489,0.32967522153926054,0.22574493802979928,0.4649255540654158,0.7380341584398087,0.11893540962197174,0.3295571175825087,135,2015,2,4,1,13,1
1,0.38549535552213354,0.564552894109352,0.2857249091376385,0.4497903825252172,0.4950060147658341,0.6214931829878103,0.5374374908785244,0.6047256958366956,142,2015,1,1,0,40,1
2,0.5416572321497914,0.5900365204583052,0.32747314006311573,0.5508108652561666,0.5250903380119188,0.5162961660989962,0.1329559322478009,0.9579469352162746,144,2015,1,2,15,24,1
2,0.36535229045063816,0.5570809827980973,0.5801342957211959,0.6493807245260337,0.5212732153702789,0.22364623580030607,0.03624364018783238,0.9942888075077756,190,2015,1,3,21,49,1
2,0.5125070442904958,0.4741763684729998,0.5689397470828884,0.6538850451025862,0.4031781740048046,0.04742460292704814,0.31204106589794367,0.6629468625385233,156,2015,1,4,6,20,1
1,0.4722044561807584,0.5244740178197664,0.6629641549512133,0.6306116396786996,0.5685957088813576,0.11748930173188349,0.3707349275057714,0.1586192084151946,145,2015,1,5,14,26,1
3,0.4773846742289962,0.36666893536074363,0.5407399987026206,0.6041873654363994,0.6577207623407499,0.6756359996421873,0.13474559389450874,0.5068929240541892,194,2015,1,6,18,46,1
2,0.44094638592258684,0.4134628293733875,0.4715406715909153,0.5715044916761057,0.5570208943863224,0.6810637975385573,1.0059153977068849,0.9359840628072691,131,2015,1,7,6,44,1
3,0.49445346921592953,0.4989773472573046,0.40864063758420416,0.5453477197793535,0.566417530676172,0.45453540896324585,0.5549364628149711,0.3845507586980527,126,2015,1,8,10,46,1
1,0.47033965268198785,0.47418924541892793,0.5858585375057141,0.46714012326347437,0.5365095064106667,0.22913896877634077,0.6562551065142485,1.0234408472876488,152,2015,1,9,11,8,1
1,0.5950361431427127,0.7589617378537792,0.5270045473761023,0.47043374489164524,0.6125545505496756,0.4917338522429209,0.11339233694769824,0.9860185123947312,173,2015,1,10,0,9,1
2,0.5022727049683596,0.4967814871942224,0.4910161490766685,0.4460389035901337,0.38655140117918896,0.7257065604233215,0.9393633906751389,0.7819579480921308,170,2015,1,11,5,0,1
3,0.40869604008242416,0.5950532923331835,0.6075055577959022,0.37803644140159653,0.6285547757221115,0.7581493032406599,0.5943967664371324,0.44086282195635773,115,2015,1,12,10,0,1
2,0.4356108921420143,0.544066679498699,0.46846596246215005,0.4839419076738371,0.3939203332012243,0.9052216266712909,0.45225553310337463,0.8665863755785385,159,2015,1,13,5,31,1
2,0.5293532402292008,0.7038722137838885,0.4856436858096676,0.5704525540419285,0.5758871054084573,0.43731972821533516,0.7341500299706052,0.19355761176799252,112,2015,1,14,22,49,1
1,0.7128505184770617,0.49302011613901175,0.5040462364463784,0.7055722858074106,0.732452089136916,0.08928510459017003,0.3360884651832019,0.9150411000601957,129,2015,1,15,9,32,1
3,0.44064359024075705,0.5918768157552127,0.48605433403840725,0.42564380596870405,0.35446611770597125,0.8124253349181247,0.8459450407044312,0.36542999703385265,108,2015,1,16,1,49,1
2,0.4902714559653472,0.7592044610440896,0.19548575493092013,0.515423761910161,0.3764065750366429,0.9542064120938458,0.9066145313172218,0.33995663553983946,156,2015,1,17,20,44,1
3,0.3666938742975497,0.3834277230641062,0.6519836073606203,0.6106436208985941,0.28096230098781433,0.829492405098962,0.7962271193748276,0.24738281755090918,161,2015,1,18,13,29,1
3,0.4076048778303394,0.36696854821890734,0.3201311655669349,0.44581751676434483,0.23188747012832656,0.7767152191074556,0.5632497532104427,0.7529502968556192,122,2015,1,19,2,17,1
2,0.7537350626578119,0.5177867762307059,0.5654571709541645,0.5553023960334214,0.4733802954121366,0.7816491017967906,0.3468144959641599,0.9252227717305699,151,2015,1,20,22,35,1
2,0.5266570013130238,0.5332581530153321,0.5794659803478364,0.4810673965166049,0.49844294118625776,0.7610915839080029,0.4917633549720761,0.3007521155019609,166,2015,1,21,23,22,1
1,0.4601649376878874,0.27310184513497776,0.5334379779866975,0.4078209002257097,0.3809177735604654,0.9595080210646971,0.7545765523614003,0.29139898717533985,189,2015,1,22,13,57,1
2,0.5602634442056748,0.6547079114033579,0.5012191782532898,0.6296130747237028,0.52151738835149,0.11095523753812037,0.4110157943838557,0.0881974413342852,175,2015,1,23,16,50,1
1,0.5245080279684127,0.519585800583457,0.28027948155200866,0.4771607261853602,0.5248817676399955,0.8392388133472067,0.9733477307252464,0.5254876689330098,126,2015,1,24,14,37,1
1,0.45459395596640256,0.4723280344713799,0.6726635247342262,0.6026525352122803,0.5658356124889415,0.6734912397561645,0.3584311477716068,0.7767205435453669,114,2015,1,25,15,24,1
2,0.5478800980572192,0.6937297144255047,0.47907718858720616,0.5795884658547633,0.4812208866367577,0.22617679389356532,0.2728175758259851,0.9499073615352485,175,2015,1,26,17,32,1
1,0.6808267021189363,0.6223378530345396,0.25985527793014995,0.485069786404755,0.47585508440285496,0.7585699228972871,0.4497856588330321,0.12364425919019745,160,2015,1,27,22,11,1
3,0.4196122213548607,0.7122864350253205,0.4132840714571815,0.46468949925980274,0.4937604376524015,0.8463005022100261,0.5366134671101273,0.12750837640381202,110,2015,1,28,2,29,1
1,0.6677934266417668,0.472773563931849,0.5784486995481637,0.5529535329972275,0.6330670149471774,0.8938234224706941,0.9116520517745301,0.745513033959357,157,2015,1,29,14,4,1
1,0.5630075864496302,0.40533511906453,0.548802943188522,0.4997393581847928,0.38206869078545874,0.670501859825545,0.08779944834197739,0.8932007217208566,196,2015,1,30,13,51,1
1,0.4549046177570118,0.6600600338155993,0.5181768816120855,0.5264576297297247,0.5935062231356265,0.16900897759758676,0.4183153886774576,0.5798090281366044,125,2015,1,31,16,14,1
3,0.47452431207998397,0.4080723057853746,0.5313310579401898,0.6102135170609098,0.7160772715904957,0.872762579432544,0.46092293430188197,0.1995962620437442,194,2015,2,1,12,15,1
2,0.5261785194446703,0.34742846769280566,0.5837528333446454,0.5354240316003086,0.5606749066106583,0.9922179471297501,0.9337521073801673,0.9743552376477295,115,2015,2,2,16,3,1
1,0.3900036305294553,0.5234808943447942,0.4387635788090805,0.5622984607561118,0.5956879869591674,0.6443957051592935,0.5696480483810309,1.0014473845541811,142,2015,2,3,23,33,1
1,0.33534630932967335,0.36565379309593193,0.5317803739465509,0.38645008531976893,0.2547446684220754,0.5342693037469263,0.41895321455532014,0.28971242859096574,199,2015,2,4,4,46,1
2,0.4125822688495936,0.715934044534394,0.42833646773175116,0.5868458851839684,0.6538940458173015,0.900903602171775,0.5232923489675855,0.6195374373281852,133,2015,1,1,23,36,1
2,0.5032937647669438,0.39001804295025644,0.4962195539591201,0.3812690631667859,0.4900191435651171,0.5557382777345073,0.4408475572922968,0.3679241401903006,157,2015,1,2,23,12,1
2,0.5846398937105347,0.7649078069319479,0.597738754574148,0.3988606012698347,0.37238950189319153,0.6519277482331842,0.18512182724417275,0.9375931611614837,185,2015,1,3,10,37,1
2,0.5247103135100702,0.6720535011635481,0.3152521524809069,0.5233797953501895,0.399032454244462,0.4875081362289407,0.7427036003205159,0.22324794413015364,138,2015,1,4,8,7,1
1,0.4996367036516064,0.4746557793361911,0.6673718166457817,0.4091557076271703,0.5011148652619606,0.658220983449277,0.7484566848943034,1.0009059523323791,194,2015,1,5,14,18,1
1,0.36200448990558254,0.5203717262033045,0.5571319081048947,0.7957435704884941,0.6285238309441108,0.4339052055279321,0.25245528179986104,0.9484952108323847,100,2015,1,6,22,19,1
2,0.4428629764998031,0.3673898696787723,0.39561998618270217,0.7883850554832856,0.5407263063711346,0.6224369927211972,0.27093268774910206,0.9553648576885383,169,2015,1,7,15,28,1
1,0.505793272101336,0.5668613023181902,0.5412231972844894,0.6080314550574909,0.3589851016867574,0.8278423754865878,0.7714722142588819,0.08572272492718525,180,2015,1,8,8,35,1
2,0.5180926307971603,0.5131573174304116,0.515122287997192,0.3809930462398444,0.4489695960969651,0.24689639077580045,0.9470590913084838,0.993223545192479,190,2015,1,9,16,50,1
2,0.6710645003248132,0.6179705690721506,0.5107562301572455,0.5341703950121204,0.49605535603459705,0.4161137799329046,0.9395875440491328,0.5004376835278262,156,2015,1,10,1,55,1
1,0.5320502945205035,0.4688792146845166,0.6379958369592674,0.6009455393739299,0.6325030547842159,0.6420493022504934,0.3466032683494572,0.27929268474083496,125,2015,1,11,5,41,1
2,0.5332510719421896,0.4065381879458223,0.46793720676826855,0.5468386382054229,0.6482676234252789,0.7202016943474541,0.5289597759487126,0.6811369205947241,132,2015,1,12,19,20,1
3,0.4938969246929983,0.6872890358207832,0.46686161468017306,0.4151081677616131,0.49167501329948476,0.9101864579857981,0.30322653618989803,0.22641116257804278,189,2015,1,13,6,52,1
3,0.6587396221187521,0.7506449244126878,0.5867020571445856,0.5385061047339305,0.29347976845480017,0.6536746693155439,0.9235499273178691,0.9550483857617164,103,2015,1,14,5,21,1
3,0.4617205763417417,0.4337134012557222,0.6259013581429301,0.5669968276758911,0.3325022246042847,0.6994785244709598,0.0012608806416209428,0.9973139940588104,188,2015,1,15,13,14,1
3,0.6004545815409461,0.5270810194015878,0.57756830634546,0.6567589870959892,0.3795727606420457,0.6072363591293137,0.01929299641534249,0.322701190249351,178,2015,1,16,22,35,1
2,0.5462739429524686,0.45978544347907385,0.39509287476919297,0.5137380316087947,0.6242338184697553,0.5709398927849095,0.9567376400289027,0.7958393287664856,184,2015,1,17,16,4,1
2,0.39316553220592865,0.429457045821568,0.44485912078459694,0.4135292245328074,0.4088299105216534,0.052666428014324085,0.8278207690959307,0.9468969460930894,109,2015,1,18,22,13,1
1,0.503061296486025,0.5379977755837784,0.6617345905864654,0.6366626250775052,0.5012126417799115,0.67429106114152,0.08921994662138683,0.8557105453249754,157,2015,1,19,1,30,1
3,0.5283449693119795,0.47780475286296137,0.32893637326840713,0.5432648783190419,0.5839166910479782,0.45948921826582956,0.5380116880379215,0.110905022840591,151,2015,1,20,21,52,1
3,0.3919658661186279,0.4801169726719234,0.5663450381679518,0.48193292811449767,0.508199576195471,0.624819922749017,0.11227556407316858,0.3182518361170569,125,2015,1,21,0,3,1
2,0.5081806094501428,0.5570108264253806,0.44212794805169636,0.37431181491637866,0.5332795813902771,0.05742938445012358,0.35252256306694485,0.4280763800312148,195,2015,1,22,19,20,1
2,0.5258864327484083,0.6115974630708346,0.49139564755062326,0.5278597762441648,0.4792722818632513,0.5943663378653135,0.12637895853935893,0.5802173228417615,193,2015,1,23,20,38,1
3,0.516241087086169,0.3395516349206048,0.3735449560375531,0.5953661050230972,0.30261904966248737,0.6913726180608504,0.40432355493454675,0.005882432698179452,124,2015,1,24,6,9,1
2,0.4903283863152321,0.531869559866268,0.30345296700332725,0.5385369663298335,0.42485672508867744,0.0807687555973311,0.951010568617272,0.7762111452974156,112,2015,1,25,5,43,1
3,0.6027229453936508,0.38645748210240005,0.32736184737795604,0.5438770334658642,0.35969125697683546,0.7975452007921194,0.8744949661811967,1.0027619289354495,110,2015,1,26,20,8,1
1,0.559036618911244,0.4865307945290979,0.5571296700535875,0.6221893087397856,0.4005203387970333,0.989013200653264,0.7379699488286839,0.16849046321543382,106,2015,1,27,20,37,1
3,0.5763186129546541,0.37606785041551766,0.38841342868247897,0.49989428037069783,0.4742554902657303,0.39096716300015577,0.2128284658966098,0.6544274360945231,158,2015,1,28,2,9,1
3,0.8345739779336645,0.3900963160464772,0.3929836738240291,0.38611085169873594,0.5497145225617663,0.3888591714845354,0.22586655176781406,0.3791790928861424,109,2015,1,29,19,58,1
1,0.6227693577435625,0.5316611991224152,0.5341325009879443,0.5368856711040078,0.5354195554817998,0.7241027908688866,0.32988996626904293,0.7855377347969654,181,2015,1,30,6,28,1
2,0.5167354660507965,0.7298898649806362,0.5980210366286465,0.5355738127409099,0.6324883445725492,0.7498556065741868,0.38598036281452786,0.5504885055051186,142,2015,1,31,22,12,1
3,0.6469144057494199,0.5082693825800432,0.3648276029157431,0.5566076748437196,0.3683032327330052,0.4026489172614697,0.7071851792097795,0.5371015913264953,180,2015,2,1,15,16,1
2,0.7449363464772867,0.4888359109652609,0.5517935232941598,0.5321755746432264,0.5085211943542699,0.9215044612823895,0.5123609540984615,0.60178245634489,152,2015,2,2,22,23,1
3,0.6098813304911517,0.6432051716380398,0.29440854907707015,0.24779475136845858,0.2651529555636206,0.9605857430068139,0.8676733024125552,0.8507163003054267,194,2015,2,3,7,7,1
3,0.4500299460451549,0.7196928796048547,0.5060363421099869,0.401444463140994,0.5781377976192161,0.4939429310408131,0.9676512158306876,0.17371270848412312,152,2015,2,4,12,22,1
2,0.47378016087368513,0.3184107410511522,0.5466944434986152,0.36158441805527197,0.5947589703309791,0.6713658809935543,0.875973251090364,0.33021308407593636,120,2015,1,1,18,35,1
1,0.4469666285644679,0.4987459057896585,0.5610275832502982,0.6068341193581606,0.5525527750658844,1.0242176173479753,0.6985853042541706,0.9734052900213993,190,2015,1,2,5,43,1
1,0.5723076340728521,0.4801113246359799,0.6442610592543752,0.4728938675161292,0.44792092451564836,0.7464673217024119,0.6402861098707069,0.11979209941504348,110,2015,1,3,23,40,1
3,0.3469090388436334,0.4749969074688512,0.5198111581836433,0.5703647782409742,0.22639304492574874,0.38885298458894024,0.8736449181808659,0.2633301005620102,120,2015,1,4,19,20,1
2,0.49319621397308966,0.32530036662063166,0.3699655706189301,0.5711611572455648,0.4484049274996092,0.2993696184613607,0.8247634912934154,0.7834586374094905,177,2015,1,5,23,47,1
1,0.37240509243725683,0.713059161448679,0.4031440597846957,0.5107479344118961,0.2689331992030646,0.31406060132383673,0.4605205800493414,0.5785977451236,126,2015,1,6,23,56,1
3,0.5614866753852552,0.620799344292212,0.2473930259575362,0.34775047825640737,0.3618241910097688,0.32574844084757637,0.7263358813813974,0.4010203692513385,113,2015,1,7,1,36,1
3,0.33068722527240524,0.6275938960596037,0.4472088003109435,0.8178545639425896,0.6346703618247818,0.1070013156124367,0.47841978300152127,0.7380566254862819,130,2015,1,8,5,43,1
3,0.694931730192209,0.6225841227367945,0.3488933558105695,0.35190195608857117,0.4138278099297049,0.942953528061965,0.1962169894080043,0.9900679894315204,153,2015,1,9,18,55,1
3,0.45567010052753376,0.49255411124495757,0.6977711457614583,0.5416037480674013,0.49298238272018663,0.10490995843543416,0.7324631233012757,0.22469811830285907,174,2015,1,10,21,40,1
